time,temperature,temperature_min (°C),temperature_max (°C)
2/28/2011,15.5,10.1,21.5
3/1/2011,15.5,8.1,22.4
3/2/2011,16.2,9.9,23.6
3/3/2011,17,10.9,24.9
3/4/2011,17.7,11.4,25.9
3/5/2011,17.7,10.3,26.3
3/6/2011,21,13.7,30.2
3/7/2011,16.2,10.9,21.5
3/8/2011,15.9,9.9,21.5
3/9/2011,13.7,10.7,16.5
3/10/2011,11.2,7,15.6
3/11/2011,11.9,5.3,17.9
3/12/2011,13.1,6.5,18.5
3/13/2011,14.5,8.2,21.3
3/14/2011,15,8,22.5
3/15/2011,16.5,9.3,25.3
3/16/2011,17.7,9.6,27.3
3/17/2011,18,9.5,27.5
3/18/2011,19.1,10,28.3
3/19/2011,21,12.6,30.2
3/20/2011,19.8,15.4,24.4
3/21/2011,18.4,12.5,25
3/22/2011,17.2,11.8,23.4
3/23/2011,15.8,10.4,22
3/24/2011,14.2,9.8,18.1
3/25/2011,15.2,10.3,20.3
3/26/2011,16.1,10.2,22.3
3/27/2011,16.6,8.8,23.6
3/28/2011,16.9,8.9,24.2
3/29/2011,17.9,10.2,25.5
3/30/2011,18.5,10.8,26.2
3/31/2011,19.7,11.7,28.7
4/1/2011,22.9,12.8,33.4
4/2/2011,19.9,15.4,24.3
4/3/2011,17.9,12.4,23.2
4/4/2011,16.7,12.2,21.5
4/5/2011,16.2,10.1,21.6
4/6/2011,16.3,9.8,22.2
4/7/2011,19.4,10.3,27.1
4/8/2011,19.4,14.4,24.5
4/9/2011,17.9,11.6,23.4
4/10/2011,20.2,12.5,27.7
4/11/2011,21.3,12.6,29.3
4/12/2011,18.1,13.9,23.8
4/13/2011,16.7,9.6,23.8
4/14/2011,19.2,10.1,27.4
4/15/2011,23.8,14.5,32.2
4/16/2011,27.7,18.5,36.3
4/17/2011,28.9,18.8,38.4
4/18/2011,28.3,19.6,35.5
4/19/2011,20.9,17,26.6
4/20/2011,18.8,13.4,24.5
4/21/2011,17,12.7,21.1
4/22/2011,17.1,11.2,22.8
4/23/2011,18.6,11.9,25.4
4/24/2011,19.4,12.6,26.6
4/25/2011,18.8,10.9,26.4
4/26/2011,21,12.3,29.3
4/27/2011,24,16.5,32.1
4/28/2011,25.3,19.5,32.1
4/29/2011,21.6,15,26.8
4/30/2011,20.4,16.6,25.2
5/1/2011,22.1,11.8,30.4
5/2/2011,27.8,20.2,37.7
5/3/2011,24.7,15,33.3
5/4/2011,29,22.3,35
5/5/2011,28,20.4,37.4
5/6/2011,22.3,17.1,28.8
5/7/2011,20.1,15.5,25.9
5/8/2011,19.9,14.1,26.6
5/9/2011,20.9,13.8,27.9
5/10/2011,21.7,14.2,28.8
5/11/2011,24.4,14.9,33
5/12/2011,21.4,15.6,26.6
5/13/2011,20.4,13.7,26.3
5/14/2011,19.3,13.9,23.4
5/15/2011,20.5,13,26.9
5/16/2011,21.6,14.5,29
5/17/2011,22.3,14.7,30.3
5/18/2011,22.8,14.3,30.2
5/19/2011,26.4,16.8,34.7
5/20/2011,25.9,17.7,35
5/21/2011,24,16.5,32.4
5/22/2011,23.8,15.6,32.4
5/23/2011,24.8,16,33.2
5/24/2011,26.7,18.6,34.8
5/25/2011,28.4,20.3,37
5/26/2011,30.2,22,38.2
5/27/2011,31.1,26.5,37.9
5/28/2011,26.3,20.2,32.2
5/29/2011,24.5,17.4,30.7
5/30/2011,25.7,18.7,32.5
5/31/2011,26,18.8,33.3
6/1/2011,25.4,18.2,33
6/2/2011,24.8,17.1,32.6
6/3/2011,25.6,17.2,33.7
6/4/2011,26.2,18,34.8
6/5/2011,26.7,18,35.7
6/6/2011,26.5,18.8,34.6
6/7/2011,27.4,17.8,36.1
6/8/2011,28.7,19.3,37.6
6/9/2011,29.9,20.4,39.6
6/10/2011,32.2,22.3,41.1
6/11/2011,27.1,20.1,34.2
6/12/2011,26.1,19.8,33.9
6/13/2011,25.3,17.5,32.5
6/14/2011,25.6,18.4,32.5
6/15/2011,27,19.5,34.1
6/16/2011,27.1,19.2,34.7
6/17/2011,27,19.7,34.4
6/18/2011,25.6,19.3,32.6
6/19/2011,25.9,19.3,33.3
6/20/2011,26.9,20.6,34.4
6/21/2011,27.5,19,35.9
6/22/2011,28.5,19,37.1
6/23/2011,29,20.6,37.8
6/24/2011,28.1,20.7,36
6/25/2011,27.9,20.4,36.3
6/26/2011,27.7,19.2,35.7
6/27/2011,27,20.6,34.4
6/28/2011,25.2,18.9,32.3
6/29/2011,24.9,17.9,31.8
6/30/2011,25.6,18.8,32.3
7/1/2011,26.5,18.6,33.6
7/2/2011,27.1,18.7,34.9
7/3/2011,28.3,19.7,36.3
7/4/2011,27.8,19.9,35.3
7/5/2011,26.9,19.1,34.8
7/6/2011,26.8,18.8,34.7
7/7/2011,28,19,36.6
7/8/2011,29.6,21,37.6
7/9/2011,30,21.3,38.4
7/10/2011,28.6,20.4,37.1
7/11/2011,29.3,21.6,38.1
7/12/2011,29,21.2,37.3
7/13/2011,28.7,20.6,37.3
7/14/2011,29.3,21.3,37.5
7/15/2011,29.3,21.7,37.2
7/16/2011,28.5,21.6,36.5
7/17/2011,28.4,19.5,37.2
7/18/2011,29.1,19.8,37.8
7/19/2011,29.4,21.9,37.8
7/20/2011,29.6,22.3,37.2
7/21/2011,30.4,21.9,38.9
7/22/2011,29,23.3,36
7/23/2011,28.5,20.7,36.3
7/24/2011,29,21.3,37.1
7/25/2011,31.6,22.9,39.9
7/26/2011,28.8,21.1,36.9
7/27/2011,28.9,21.6,37.4
7/28/2011,29,21.4,37.2
7/29/2011,29,21,37.6
7/30/2011,29.5,23.1,38.4
7/31/2011,29,21.3,37.2
8/1/2011,28.2,20.4,36.6
8/2/2011,29,20.2,37.6
8/3/2011,30,21.6,38
8/4/2011,29.3,21.9,36.7
8/5/2011,28.5,21,35.7
8/6/2011,28.9,22.5,36.1
8/7/2011,28.3,21,36.2
8/8/2011,28.4,23.1,35.6
8/9/2011,28.5,21.9,36.4
8/10/2011,28.4,21.6,36.2
8/11/2011,28.9,19.3,37.4
8/12/2011,28.1,22,35.7
8/13/2011,27,22.3,33.4
8/14/2011,27.3,20.5,34.1
8/15/2011,27.4,20,34.5
8/16/2011,27.4,20.3,34.4
8/17/2011,27.9,20.6,35.1
8/18/2011,28.2,21.3,35.3
8/19/2011,27.9,19.4,35.4
8/20/2011,29,22.6,37
8/21/2011,28.9,21.2,36.5
8/22/2011,30.5,22.2,37.7
8/23/2011,30.8,23.2,37.6
8/24/2011,28.6,21.3,35.7
8/25/2011,28.7,21.8,36.7
8/26/2011,28.8,21.7,36.3
8/27/2011,29.4,21.8,36.5
8/28/2011,27.6,19.6,34.8
8/29/2011,27.8,21.2,34.5
8/30/2011,27.6,20.2,34.2
8/31/2011,27.3,20.3,34
9/1/2011,26.8,19.8,33.9
9/2/2011,27.4,21.1,34.1
9/3/2011,28.1,21.5,35.7
9/4/2011,28.1,21.5,34.8
9/5/2011,28.3,20.1,35.9
9/6/2011,28.4,20.6,36.3
9/7/2011,27.3,20.3,34.4
9/8/2011,27.6,19.4,34.8
9/9/2011,28.2,21.7,34.1
9/10/2011,27.7,20.8,34
9/11/2011,27.6,21.4,34.7
9/12/2011,28.2,21.9,36.2
9/13/2011,27.6,20.6,34.7
9/14/2011,27.2,19.6,34.3
9/15/2011,27.2,20.7,34.6
9/16/2011,27.1,21.3,34.2
9/17/2011,27.7,20.9,35.8
9/18/2011,27.7,20.6,35.6
9/19/2011,27.3,20.6,34.1
9/20/2011,27.1,20.8,34.4
9/21/2011,27.5,20.8,34.8
9/22/2011,27.8,20.8,35.1
9/23/2011,26.4,21,31.6
9/24/2011,25.6,18.8,31.1
9/25/2011,26.1,20.9,31.1
9/26/2011,26.1,20,32.1
9/27/2011,26.2,18.7,32.7
9/28/2011,26.7,20.4,33.2
9/29/2011,26.7,19.6,33.4
9/30/2011,26.8,19.7,33.9
10/1/2011,26.3,20.7,32.4
10/2/2011,25.3,20.1,31.3
10/3/2011,25.1,19.5,31.1
10/4/2011,25.5,19,31.9
10/5/2011,25.1,19.6,31.3
10/6/2011,24.9,18.5,31.7
10/7/2011,25.5,17.8,32.8
10/8/2011,27.5,19.7,34.8
10/9/2011,28.9,21.2,36.4
10/10/2011,30,21.2,38.2
10/11/2011,24.9,21.2,29.4
10/12/2011,22.5,16.1,28.3
10/13/2011,22.8,16.4,28.8
10/14/2011,23.6,18,29.4
10/15/2011,23.7,17.4,29.7
10/16/2011,23.4,16.7,29.7
10/17/2011,24.1,17.8,30.2
10/18/2011,25.6,18.3,33.2
10/19/2011,22.7,18.4,28.2
10/20/2011,20.9,15.9,27.2
10/21/2011,21.7,16.1,28.7
10/22/2011,21.7,17,27.8
10/23/2011,21.1,15,27.3
10/24/2011,21.5,15.8,27.4
10/25/2011,21.6,14.7,27.7
10/26/2011,21.9,14.8,28.4
10/27/2011,22.6,16,28.6
10/28/2011,22.2,18.2,26.8
10/29/2011,21.2,15.6,26.3
10/30/2011,19.5,12.5,25.6
10/31/2011,19.8,14.8,25.2
11/1/2011,19.5,13.6,25.4
11/2/2011,19.7,12.2,26.4
11/3/2011,20.3,13.9,27
11/4/2011,19.2,14,24.6
11/5/2011,18.9,13.8,24.5
11/6/2011,18.6,12.6,24.4
11/7/2011,18.7,11.9,25.3
11/8/2011,19.1,12.4,25.9
11/9/2011,19.1,13,25.4
11/10/2011,19.2,12.9,25.8
11/11/2011,19.8,13.3,27.3
11/12/2011,19.7,14.2,26.6
11/13/2011,18.8,12.9,24.2
11/14/2011,16.3,12.2,20.6
11/15/2011,15.3,11.5,19.9
11/16/2011,15.7,10.9,20.8
11/17/2011,16.2,10.9,21.7
11/18/2011,15.8,11.7,20.2
11/19/2011,15.5,11.4,19.9
11/20/2011,15.9,12.4,19.7
11/21/2011,16,11.7,21.1
11/22/2011,15.9,10,22.4
11/23/2011,16.3,9.5,22.9
11/24/2011,16.6,10.6,22.5
11/25/2011,16.2,11.6,21.7
11/26/2011,15.7,10.8,20.6
11/27/2011,14.7,10.9,19.2
11/28/2011,15.2,10.6,20.6
11/29/2011,15.3,9.8,20.6
11/30/2011,15.9,11.8,20
12/1/2011,15.7,11.4,21
12/2/2011,15.6,9.9,21.8
12/3/2011,15.5,10.9,21.5
12/4/2011,15.5,9.5,22
12/5/2011,16,9.9,22.9
12/6/2011,15.1,10.9,20.7
12/7/2011,14.2,7,20.9
12/8/2011,15,10,21
12/9/2011,15.5,12,20.5
12/10/2011,14,8.5,20
12/11/2011,13.6,8.2,20.1
12/12/2011,14.4,9.3,21.2
12/13/2011,14.4,9.7,19.9
12/14/2011,15.2,11.7,19.7
12/15/2011,15.6,11,21.7
12/16/2011,14.1,8.9,19.8
12/17/2011,15.1,8.9,21
12/18/2011,16,10.1,22.8
12/19/2011,15.8,7.9,24.2
12/20/2011,14.2,7.4,20.9
12/21/2011,14.4,9,19.9
12/22/2011,15.2,11.8,19.8
12/23/2011,13.9,9.7,19.3
12/24/2011,13.6,9.1,18.2
12/25/2011,13.7,9.8,18.1
12/26/2011,13.9,8.6,18.9
12/27/2011,13.8,8.7,19.2
12/28/2011,14,9,20.2
12/29/2011,13.6,8.4,19.7
12/30/2011,12.7,8.9,17.1
12/31/2011,12.4,7.1,18.2
1/1/2012,13.2,8.7,18.1
1/2/2012,13.4,10.3,17.4
1/3/2012,13.3,6.9,18.9
1/4/2012,13.3,7.6,18.8
1/5/2012,12,6.4,16.5
1/6/2012,11.7,6.8,17.3
1/7/2012,13,7.9,18.1
1/8/2012,12.9,8.7,17.2
1/9/2012,12.7,7.8,18.2
1/10/2012,11.7,6.1,17.3
1/11/2012,11.9,8.6,15.8
1/12/2012,10.5,5.8,15.3
1/13/2012,10.6,6.8,15.2
1/14/2012,11.3,6.2,16.9
1/15/2012,11.9,7.3,17.1
1/16/2012,11.4,6.1,17.8
1/17/2012,11.9,6,17.5
1/18/2012,12.9,6.6,18.3
1/19/2012,11.7,7.8,17.1
1/20/2012,11.3,6.2,16.4
1/21/2012,11.3,5.8,17.1
1/22/2012,11.5,7.6,16.8
1/23/2012,13.1,8.3,18.5
1/24/2012,13.5,5.8,19.7
1/25/2012,15.7,11.5,22.2
1/26/2012,14,10.5,19.2
1/27/2012,14.1,11.6,17.7
1/28/2012,13.2,9.3,17
1/29/2012,13.2,7.5,18.8
1/30/2012,14.8,10.1,21.6
1/31/2012,13.7,8.3,18.7
2/1/2012,11.8,8.8,14.9
2/2/2012,11.1,5,17
2/3/2012,12.8,6.4,20
2/4/2012,14,6.2,22.5
2/5/2012,14.3,6.9,22.6
2/6/2012,16.6,9.7,25.7
2/7/2012,13.4,9.3,17.4
2/8/2012,10.5,4.3,16.6
2/9/2012,11.5,4,17.8
2/10/2012,12.8,5.6,19.5
2/11/2012,13.4,6.3,19.8
2/12/2012,14.2,9.4,19.9
2/13/2012,17.6,12,24.7
2/14/2012,16,9.5,21.6
2/15/2012,16.6,11,23.6
2/16/2012,13.1,8.7,18
2/17/2012,12.2,9.3,16.8
2/18/2012,11.2,7.7,15.1
2/19/2012,11.5,6.2,16.7
2/20/2012,11.4,4.5,17.6
2/21/2012,13.3,6.9,20.8
2/22/2012,14.3,8.1,21.8
2/23/2012,15.3,9.3,21.6
2/24/2012,15.4,10.6,22.1
2/25/2012,14.4,9.8,19.8
2/26/2012,13.5,6.8,19.8
2/27/2012,15.7,9.7,22.4
2/28/2012,14.9,11.8,18.7
2/29/2012,11.5,9.5,14.6
3/1/2012,11.3,9.3,13.3
3/2/2012,10.2,6.4,14.7
3/3/2012,12,7.2,17.4
3/4/2012,14.4,8.8,20.2
3/5/2012,14.7,6.3,22
3/6/2012,16.2,6.9,24.4
3/7/2012,16.6,10.4,23.8
3/8/2012,15.6,9.9,22.8
3/9/2012,15.5,9.5,23.3
3/10/2012,17.7,10.7,26.8
3/11/2012,23.1,14.2,34
3/12/2012,21.3,16.7,25.6
3/13/2012,18.3,13.5,23.4
3/14/2012,15.2,10.4,19.9
3/15/2012,13.9,8.8,18.3
3/16/2012,14.4,10.2,19.1
3/17/2012,13.5,8,19.2
3/18/2012,12.7,6.2,20.1
3/19/2012,14.6,7.7,23
3/20/2012,15.5,8.8,23.4
3/21/2012,15.9,8.4,24.3
3/22/2012,16,8.4,24.5
3/23/2012,16.4,8.1,24.4
3/24/2012,17.1,9.9,25.7
3/25/2012,16.9,9.9,25.2
3/26/2012,15.8,8.4,23.4
3/27/2012,16,8.4,23.2
3/28/2012,16.7,11.2,23.3
3/29/2012,16.2,8.9,22.5
3/30/2012,15.6,8.7,22
3/31/2012,18.2,11.3,25.2
4/1/2012,22.8,15.2,31.2
4/2/2012,19.6,12.3,26.7
4/3/2012,19.1,12.1,26.7
4/4/2012,19.5,11.6,28.2
4/5/2012,21.8,12.7,31.7
4/6/2012,25.5,15.1,35.3
4/7/2012,27.7,19.4,37.3
4/8/2012,26.6,15.7,36.6
4/9/2012,22.2,14.2,29.6
4/10/2012,21,14.6,28
4/11/2012,18.2,10.9,24.3
4/12/2012,18.3,10.8,25
4/13/2012,22.1,13.1,31.2
4/14/2012,26.6,18.7,34.6
4/15/2012,25.8,18,31.8
4/16/2012,20.1,13.8,27.4
4/17/2012,22.3,13.1,31.8
4/18/2012,24.9,17.7,29.8
4/19/2012,20.4,14.6,26.8
4/20/2012,20.6,12.8,27.8
4/21/2012,22.6,14.1,30.2
4/22/2012,23.5,15.4,32
4/23/2012,20.3,13.6,27.8
4/24/2012,19.8,12.3,27.8
4/25/2012,21.1,12.4,30.5
4/26/2012,23.7,14.5,33.2
4/27/2012,24,13.8,33.1
4/28/2012,23.4,13.9,32.3
4/29/2012,23.5,14.9,32.3
4/30/2012,23.7,17.8,31.3
5/1/2012,22.5,15.4,30.6
5/2/2012,22.6,15.2,30.6
5/3/2012,24,14.7,31.9
5/4/2012,25.9,16.9,34
5/5/2012,27.8,19.2,36
5/6/2012,26,18,34.1
5/7/2012,23.2,15.9,31.2
5/8/2012,23.6,15.4,32.3
5/9/2012,24.4,16.5,32.6
5/10/2012,24.7,15.3,32.8
5/11/2012,26,16.4,33.9
5/12/2012,28,21.6,35.7
5/13/2012,24.2,17.8,31
5/14/2012,25,18.5,31.8
5/15/2012,25.4,16.6,33
5/16/2012,27.1,18.6,35.7
5/17/2012,28.2,21.3,37.2
5/18/2012,24.9,17.9,32.2
5/19/2012,23.7,18,29.4
5/20/2012,23.3,16.5,29.6
5/21/2012,24.4,15.8,31.9
5/22/2012,29.6,18.6,39.4
5/23/2012,26.4,19.4,34.2
5/24/2012,24.8,16.6,33
5/25/2012,28.4,19.8,36.9
5/26/2012,27.2,19.1,35.2
5/27/2012,27.1,20.7,34.3
5/28/2012,30.3,21.2,38.5
5/29/2012,25.7,20.1,31.9
5/30/2012,24.5,15.5,32.6
5/31/2012,28.2,19.7,35.8
6/1/2012,28.1,20.5,35.6
6/2/2012,27.5,19.9,36.3
6/3/2012,27.5,19.9,36.1
6/4/2012,25.9,18,34.2
6/5/2012,25.2,16.5,33.3
6/6/2012,26.9,17.4,35
6/7/2012,29.2,19.5,37.7
6/8/2012,26.6,19,34.4
6/9/2012,26.7,19.4,34.4
6/10/2012,27.8,19.2,36.4
6/11/2012,28.5,19.6,36.5
6/12/2012,28.2,18.8,35.9
6/13/2012,27.9,19.4,35.5
6/14/2012,27.8,18.8,36.2
6/15/2012,28.8,20.3,37.4
6/16/2012,29.4,20.8,38.1
6/17/2012,30.7,22.6,39.2
6/18/2012,30.3,22.9,38.2
6/19/2012,29.1,22.4,37.4
6/20/2012,28.3,20.8,36.1
6/21/2012,28.6,19.6,35.9
6/22/2012,29.9,20.9,37.4
6/23/2012,31.7,23,39.8
6/24/2012,30.5,22.5,37.9
6/25/2012,29.1,19.9,37.2
6/26/2012,29.9,22.3,38
6/27/2012,29.3,20.8,37.5
6/28/2012,28.8,20.7,37
6/29/2012,28.3,20.5,36.2
6/30/2012,28.1,21,35.5
7/1/2012,29.9,22.3,37.4
7/2/2012,29.5,21.4,37.2
7/3/2012,28.7,21.6,36
7/4/2012,28.8,21.5,35.8
7/5/2012,28.5,20,35.9
7/6/2012,28.8,19.8,36.9
7/7/2012,28.9,19.9,36.9
7/8/2012,28.7,21.3,36.1
7/9/2012,29.2,22.4,36.4
7/10/2012,29.3,22.7,36.3
7/11/2012,29.8,22,37.5
7/12/2012,30.3,22.1,37.9
7/13/2012,31,23.1,38.5
7/14/2012,31.6,22.7,39.3
7/15/2012,32.2,23,40.3
7/16/2012,31.5,22.2,40.5
7/17/2012,31.2,22.4,39.6
7/18/2012,32,23.6,39.5
7/19/2012,32.1,24.4,39.9
7/20/2012,30.1,23.4,37.3
7/21/2012,28.6,22.1,35.8
7/22/2012,29.4,21.6,37.1
7/23/2012,30.4,23.7,37.7
7/24/2012,29.5,21.9,37.9
7/25/2012,30.1,22.6,38.8
7/26/2012,30,23,38.4
7/27/2012,29.4,23.4,37.2
7/28/2012,28.7,21.6,35.7
7/29/2012,29.5,22.5,36.4
7/30/2012,30.2,22.4,37.3
7/31/2012,31.7,23.9,38.7
8/1/2012,31,24.6,38.1
8/2/2012,30.3,23.6,37.5
8/3/2012,29.5,22.2,36.7
8/4/2012,28.8,21.7,36.1
8/5/2012,29.1,22.2,36.3
8/6/2012,29.8,22.4,37.4
8/7/2012,30.9,23.1,38.9
8/8/2012,32.1,24.2,39.1
8/9/2012,32.5,24.3,39.6
8/10/2012,32.5,25.2,39.3
8/11/2012,31.4,24.1,38.4
8/12/2012,31.2,23,38.5
8/13/2012,33,24.7,40.5
8/14/2012,30.5,24.1,37.4
8/15/2012,29.1,22.2,36.3
8/16/2012,28.8,20.7,36.4
8/17/2012,29.3,21.7,36.7
8/18/2012,30.3,21.8,38
8/19/2012,30.1,22.3,37.3
8/20/2012,29.6,23.1,36.5
8/21/2012,29.6,20.9,37.4
8/22/2012,28.9,20.9,36.5
8/23/2012,28.3,20.5,35.8
8/24/2012,29,20.5,36.8
8/25/2012,29.5,22.5,36.8
8/26/2012,29.3,21.3,37.1
8/27/2012,29.5,22.2,36.8
8/28/2012,28.9,21.6,35.8
8/29/2012,28.6,22,35.6
8/30/2012,29.3,24.1,35.6
8/31/2012,28.7,22.3,35.6
9/1/2012,27.4,19.2,34.7
9/2/2012,28,19.7,36.2
9/3/2012,27.9,20.4,35.9
9/4/2012,28.7,23.2,36.4
9/5/2012,28.3,22.6,36.1
9/6/2012,27.7,20.5,36
9/7/2012,27.6,20.8,35.3
9/8/2012,27.2,20.8,33.5
9/9/2012,26.9,20.3,33.9
9/10/2012,28.1,21.7,35.6
9/11/2012,27.2,20.4,35
9/12/2012,26.3,19.6,33.2
9/13/2012,26.2,20.6,32.1
9/14/2012,26.5,19.1,33.3
9/15/2012,26.8,19.5,34.2
9/16/2012,27.8,19.8,35.2
9/17/2012,29.5,20,37.8
9/18/2012,29,21.6,36.9
9/19/2012,27.8,21.7,35.4
9/20/2012,26.8,20.4,33.2
9/21/2012,26.7,20.1,32.7
9/22/2012,26.5,20.2,32.8
9/23/2012,25.7,19.8,32.3
9/24/2012,24.6,17.9,31.3
9/25/2012,24.8,17.9,31.4
9/26/2012,25.7,18.1,32.6
9/27/2012,26.4,19.3,33.4
9/28/2012,26.8,19.5,33.5
9/29/2012,27,19.3,34
9/30/2012,27,19.8,34.3
10/1/2012,27.7,20.6,35.1
10/2/2012,26.4,19.9,33.2
10/3/2012,25.9,19.3,33
10/4/2012,26.5,19.3,33.5
10/5/2012,26.2,21,31.6
10/6/2012,24.8,18.3,30.3
10/7/2012,24.7,18.2,30.5
10/8/2012,25.1,19.1,31.1
10/9/2012,25.8,21.1,31
10/10/2012,26,18.7,32.4
10/11/2012,26.3,20.5,32
10/12/2012,25.8,18.4,32.1
10/13/2012,25.9,20.1,32.1
10/14/2012,25.2,19.2,31.6
10/15/2012,25.6,19.2,33.1
10/16/2012,27,20.5,35.2
10/17/2012,27.5,21.1,35.6
10/18/2012,27.1,20.5,35
10/19/2012,26,19.7,33.4
10/20/2012,25.1,17.9,32.7
10/21/2012,25.1,20.5,31.9
10/22/2012,24.1,19.2,30.4
10/23/2012,24.3,19.5,29.9
10/24/2012,24.1,19,30.4
10/25/2012,24,17.8,30
10/26/2012,23.1,16.5,29.3
10/27/2012,23.4,17.1,29.6
10/28/2012,23.7,17.7,30.1
10/29/2012,23.7,17.5,30.4
10/30/2012,24,16.4,31.3
10/31/2012,23.9,18.6,30.3
11/1/2012,24.2,18.6,31.6
11/2/2012,24.8,19.2,31.8
11/3/2012,26,20.4,32.4
11/4/2012,26.6,22.3,32.5
11/5/2012,24.7,20.3,30
11/6/2012,24.6,20.6,31.2
11/7/2012,23.3,19.7,28.8
11/8/2012,22.3,16.5,27.7
11/9/2012,20.9,17.5,24.8
11/10/2012,19.8,15.5,24.6
11/11/2012,19.9,15.9,24
11/12/2012,20.1,16.1,25.3
11/13/2012,20.5,15.1,25.5
11/14/2012,20.1,14.6,25.8
11/15/2012,20.2,14.8,26.3
11/16/2012,20.9,15.7,27.8
11/17/2012,20.2,13.4,27.2
11/18/2012,19.9,14.4,26.5
11/19/2012,20,14,26.6
11/20/2012,20.9,15.1,27
11/21/2012,20.3,15.1,25.7
11/22/2012,19.6,14.9,25.4
11/23/2012,18.6,15,23.3
11/24/2012,17.9,12.6,23.2
11/25/2012,17.5,14.4,21.8
11/26/2012,17.4,11.3,23
11/27/2012,18.4,14,23.1
11/28/2012,18.1,12.5,24.1
11/29/2012,18.9,12.7,25.7
11/30/2012,18.9,11.4,26.4
12/1/2012,18.8,10.4,27.8
12/2/2012,20.5,12.9,28.4
12/3/2012,20.6,12,28.5
12/4/2012,18.8,15.5,22.4
12/5/2012,17.8,15.5,21.5
12/6/2012,16.4,11.5,21.8
12/7/2012,16.7,12.1,22.2
12/8/2012,16.5,10.6,22
12/9/2012,17,10.7,22.9
12/10/2012,15.2,10.1,20.3
12/11/2012,14.6,10.8,19.5
12/12/2012,13.7,8.8,19.8
12/13/2012,14.1,7.6,20.7
12/14/2012,15.4,10.4,20.4
12/15/2012,14.9,9.9,19.6
12/16/2012,15.3,11,20.2
12/17/2012,14.6,8.5,20.5
12/18/2012,15.4,9.7,21.5
12/19/2012,16.3,11.4,21.7
12/20/2012,15.5,12.9,18
12/21/2012,14.3,10,17.9
12/22/2012,13.9,9.1,19.1
12/23/2012,14.7,9.6,20.5
12/24/2012,13.6,9.9,17.1
12/25/2012,13.9,7.1,20.6
12/26/2012,15.7,11.1,21.3
12/27/2012,15.4,10.6,20.8
12/28/2012,15.2,9.3,20.9
12/29/2012,15.3,11.4,19.9
12/30/2012,14.4,7.4,20.6
12/31/2012,15.2,10.5,21
1/1/2013,14.1,9.2,19.9
1/2/2013,13.9,7.1,20.7
1/3/2013,15.4,10.9,21.6
1/4/2013,14.5,9.3,20.2
1/5/2013,13.8,9.5,18.7
1/6/2013,14.4,11,18
1/7/2013,13.8,10.6,16.6
1/8/2013,13.6,10.4,17.8
1/9/2013,10.3,8,13.1
1/10/2013,9.2,6,13.2
1/11/2013,10.9,6.2,15.7
1/12/2013,13.5,8.6,19.3
1/13/2013,13,6,20.5
1/14/2013,14.2,8.1,20.2
1/15/2013,13.9,8.9,21.1
1/16/2013,13.9,5.1,22.1
1/17/2013,15.6,9.1,22.3
1/18/2013,13.8,6.6,21.8
1/19/2013,13.2,5.8,21.2
1/20/2013,14.4,5.7,22.7
1/21/2013,18.3,9,28.6
1/22/2013,19,14.6,23.9
1/23/2013,15.2,8.1,21.7
1/24/2013,16.7,10.3,24.2
1/25/2013,18.9,14.2,23.8
1/26/2013,15.9,9,23.1
1/27/2013,14.5,9.3,19
1/28/2013,12.8,8.6,18.6
1/29/2013,13.1,8,18.2
1/30/2013,13.4,9.3,18.3
1/31/2013,12.5,9.6,16.6
2/1/2013,13.4,10.9,17.2
2/2/2013,13,7.5,18.9
2/3/2013,14.3,6.7,22.2
2/4/2013,16.9,7.7,26.2
2/5/2013,19.5,14.6,26.1
2/6/2013,16.2,13.3,18.9
2/7/2013,15.6,8.9,22.2
2/8/2013,15.9,8.6,23
2/9/2013,15.2,9.4,20.6
2/10/2013,14.1,8.2,20.4
2/11/2013,13.5,5.5,20.1
2/12/2013,13.1,6.7,19.4
2/13/2013,15,8.7,22
2/14/2013,16.7,11.3,22.9
2/15/2013,14.7,10.1,19.2
2/16/2013,13.8,7.5,20.1
2/17/2013,14.3,8.1,20.1
2/18/2013,13.9,6.6,20.3
2/19/2013,14.2,8.9,20
2/20/2013,15.6,7.2,23.1
2/21/2013,17.5,8.4,25.5
2/22/2013,19.6,13.1,27.3
2/23/2013,17.3,11.5,22.6
2/24/2013,16.1,8,23.9
2/25/2013,18.8,10.9,27.9
2/26/2013,20.3,10.2,29
2/27/2013,17.3,10.9,24.9
2/28/2013,16.2,10.6,23.4
3/1/2013,15.4,8.4,22.5
3/2/2013,19,10.6,28.9
3/3/2013,22.7,16.6,29.6
3/4/2013,17.1,12.1,22.8
3/5/2013,15.3,9.8,21.7
3/6/2013,15.4,9.5,22.2
3/7/2013,15.3,8.6,22.7
3/8/2013,19.2,10.5,27.7
3/9/2013,17.1,10.7,24.3
3/10/2013,19.1,10.4,27.6
3/11/2013,22.9,15,31.6
3/12/2013,25.9,18.9,33.5
3/13/2013,23.2,15.4,30.6
3/14/2013,24.2,14.3,35.6
3/15/2013,27.1,17,36.6
3/16/2013,18,13.2,23.5
3/17/2013,15.4,10.5,21
3/18/2013,15.7,10,21.7
3/19/2013,16.6,9.7,24
3/20/2013,17.9,10.7,26.1
3/21/2013,20.9,12,30.2
3/22/2013,21.1,15.6,25.3
3/23/2013,17,10,23.8
3/24/2013,16.3,8.6,23.2
3/25/2013,18.3,10.1,27.4
3/26/2013,20.3,12.2,31.1
